Ngày đăng,Pháp lý,Diện tích đất,Nhà tắm,Phòng ngủ,Diện tích sử dụng,Mã BĐS,address,price
2025-10-19,sổ đỏ,40 m2(4x10),3.0,3.0,40 m2,22707723,"Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",11 tỷ 800 triệu
2025-10-19,sổ đỏ,43 m2(4x10),4.0,4.0,43 m2,22675741,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",10 tỷ 700 triệu
2025-10-19,sổ đỏ,48 m2(4x12),3.0,4.0,48 m2,22661435,"Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",7 tỷ 400 triệu
2025-10-19,sổ đỏ,"47 m2(4,5x14)",3.0,4.0,47 m2,22672112,"Trương Định, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",7 tỷ 500 triệu
2025-10-19,sổ đỏ,45 m2(4x11),5.0,5.0,45 m2,22668370,"Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",9 tỷ 900 triệu
2025-10-19,sổ đỏ,"70 m2(4,2x14)",4.0,6.0,70 m2,22707719,"Hồng Mai, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",29 tỷ
2025-10-19,sổ đỏ,43 m2(6x8),4.0,4.0,43 m2,22707734,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",8 tỷ 800 triệu
2025-10-19,sổ đỏ,25 m2(3x8),3.0,3.0,25 m2,22711307,"Đê Tô Hoàng, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",5 tỷ 200 triệu
2025-10-19,sổ đỏ,"44 m2(3,5x14)",3.0,4.0,44 m2,22655937,"Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",7 tỷ 500 triệu
2025-10-19,sổ đỏ,"66 m2(4,5x14,7)",15.0,15.0,,22703957,"Phan Kế Bính, Phường Cống Vị, Quận Ba Đình, Hà Nội",18 tỷ
2025-10-19,sổ đỏ,"51 m2(4,6x11,1)",5.0,4.0,204 m2,22415234,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",8 tỷ 500 triệu
2025-10-19,sổ đỏ,"131 m2(5,7x23)",8.0,8.0,,22415247,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",49 tỷ 900 triệu
2025-10-19,sổ đỏ,180 m2(10x18),23.0,20.0,1620 m2,22415243,"Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",60 tỷ
2025-10-19,sổ hồng,"131 m2(5,7x23)",8.0,8.0,1030 m2,22415248,"Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",49 tỷ 900 triệu
2025-10-19,sổ đỏ,"65 m2(6,6x9,9)",5.0,4.0,325 m2,22415245,"Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",15 tỷ 900 triệu
2025-10-19,sổ đỏ,45 m2(5x9),5.0,3.0,270 m2,22415232,"Khúc Thừa Dụ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",19 tỷ 800 triệu
2025-10-19,sổ đỏ,60 m2(5x14),7.0,6.0,,22381248,"Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",15 tỷ
2025-10-19,sổ đỏ,"33 m2(3,5x10)",3.0,3.0,33 m2,22706351,"An Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",8 tỷ 780 triệu
2025-10-19,sổ đỏ,78 m2(4x20),3.0,4.0,78 m2,22711306,"Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",18 tỷ 500 triệu
2025-10-19,sổ đỏ,73 m2(4x18),4.0,4.0,73 m2,22705511,"Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",23 tỷ
2025-10-19,sổ đỏ,36 m2(6x5),4.0,4.0,36 m2,22704766,"Kim Ngưu, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",18 tỷ 300 triệu
2025-10-19,sổ đỏ,"42 m2(4,5x10)",4.0,4.0,42 m2,22706349,"Trần Quý Cáp, Phường Trung Tự, Quận Đống Đa, Hà Nội",11 tỷ 850 triệu
2025-10-19,sổ đỏ,60 m2(4x15),3.0,3.0,60 m2,22705509,"Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",29 tỷ
2025-10-19,sổ đỏ,42 m2(4x10),3.0,3.0,42 m2,22705512,"Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",17 tỷ 800 triệu
2025-10-19,sổ đỏ,"34 m2(3,8x8)",2.0,2.0,34 m2,22710990,"Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",7 tỷ 900 triệu
2025-10-19,sổ đỏ,"130 m2(8,4x10)",3.0,3.0,130 m2,22705510,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",38 tỷ 500 triệu
2025-10-19,sổ đỏ,60 m2(5x12),6.0,6.0,420 m2,22646411,"Đông Quan, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",23 tỷ
2025-10-19,sổ đỏ,45 m2(4x11),9.0,9.0,225 m2,22650058,"Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",8 tỷ
2025-10-19,sổ đỏ,60 m2(4x15),10.0,10.0,,22551639,"Hạ Yên Quyết, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",12 tỷ 500 triệu
2025-10-19,sổ đỏ,40 m2(4x10),4.0,6.0,240 m2,22643688,"Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",16 tỷ
2025-10-19,sổ đỏ,"40 m2(5,5x7,2)",5.0,4.0,,22667702,"Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",7 tỷ
2025-10-19,sổ đỏ,40 m2(4x10),4.0,4.0,,22667753,"Vương Thừa Vũ, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",7 tỷ
2025-10-19,sổ đỏ,70 m2(5x14),15.0,14.0,,22672934,"Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",17 tỷ
2025-10-19,sổ đỏ,"70 m2(7,4x9,5)",5.0,5.0,,22274817,"Nguyễn Văn Huyên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",16 tỷ 500 triệu
2025-10-19,sổ đỏ,80 m2(5x16),7.0,5.0,,22296689,"Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",24 tỷ
2025-10-19,sổ đỏ,"55 m2(5,5x10)",5.0,5.0,330 m2,22642265,"Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",13 tỷ
2025-10-19,sổ đỏ,"67 m2(4,8x13,9)",4.0,3.0,,22416804,"Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",11 tỷ 900 triệu
2025-10-19,sổ đỏ,"35 m2(4,5x7,8)",5.0,4.0,,22673227,"Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",8 tỷ 500 triệu
2025-10-19,sổ đỏ,"55 m2(4,8x11,5)",16.0,16.0,330 m2,22643662,"Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",14 tỷ 500 triệu
2025-10-19,sổ đỏ,"55 m2(4x13,8)",15.0,15.0,385 m2,22703623,"Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",15 tỷ
2025-10-19,sổ đỏ,44 m2(4x11),9.0,9.0,,22703910,"Phố Hồng Đô, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",9 tỷ
2025-10-19,sổ đỏ,52 m2(4x13),7.0,6.0,,22658466,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",16 tỷ
2025-10-19,sổ đỏ,"75 m2(4,5x16,6)",5.0,6.0,375 m2,22079341,"Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20 tỷ
2025-10-19,sổ đỏ,40 m2(4x10),9.0,8.0,,22658451,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",8 tỷ
2025-10-19,sổ đỏ,55 m2(5x11),9.0,9.0,330 m2,22650079,"Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",13 tỷ
2025-10-19,sổ đỏ,"50 m2(4,5x12)",5.0,5.0,50 m2,22710989,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",17 tỷ 500 triệu
2025-10-19,sổ đỏ,87 m2(6x12),1.0,1.0,87 m2,22710988,"Kim Đồng, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",20 tỷ 800 triệu
2025-10-19,sổ đỏ,"60 m2(3,7x17)",2.0,2.0,60 m2,22710466,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",12 tỷ
2025-10-19,sổ đỏ,63 m2(4x20),4.0,6.0,63 m2,22707795,"Tam Trinh, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",14 tỷ 600 triệu
2025-10-19,sổ đỏ,102 m2(10x10),2.0,3.0,102 m2,22415180,"Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",6 tỷ 200 triệu
2025-10-19,sổ đỏ,"70 m2(5,4x13)",5.0,4.0,,21820671,"Vạn Bảo, Phường Kim Mã, Quận Ba Đình, Hà Nội",23 tỷ 800 triệu
2025-10-19,sổ đỏ,"100 m2(9,5x11)",7.0,7.0,,21923606,"Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",30 tỷ
2025-10-19,sổ đỏ,"50 m2(4x12,5)",9.0,9.0,250 m2,22415231,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",7 tỷ 400 triệu
2025-10-19,sổ đỏ,"60 m2(4,5x13,3)",7.0,6.0,,22446638,"Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",20 tỷ
2025-10-19,sổ đỏ,"48 m2(4,4x11)",6.0,4.0,,22490112,"Đội Nhân, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",11 tỷ
2025-10-19,sổ đỏ,"45 m2(4,2x10,7)",4.0,3.0,180 m2,22415246,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",10 tỷ 200 triệu
2025-10-19,sổ đỏ,"55 m2(4,5x12,3)",8.0,8.0,440 m2,22416487,"Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",11 tỷ
2025-10-19,sổ đỏ,"35 m2(3,6x9,7)",5.0,4.0,,22415225,"Hoa Bằng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",5 tỷ 200 triệu
2025-10-19,sổ đỏ,75 m2(5x15),5.0,4.0,,22449453,"Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",27 tỷ
2025-10-19,sổ đỏ,"45 m2(5,2x8,6)",4.0,4.0,180 m2,22650039,"Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",8 tỷ
2025-10-19,sổ đỏ,"42 m2(4,3x9,7)",5.0,3.0,,22642249,"Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",525 tỷ
2025-10-19,sổ đỏ,"50 m2(4,8x10,5)",5.0,4.0,250 m2,22642554,"Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",16 tỷ 900 triệu
2025-10-19,sổ đỏ,55 m2(5x11),7.0,4.0,385 m2,22650052,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",21 tỷ
2025-10-19,sổ đỏ,"55 m2(5,1x10,7)",13.0,12.0,,22672922,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",13 tỷ
2025-10-19,sổ đỏ,"60 m2(5,5x11)",5.0,4.0,,22673230,"Đông Quan, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",22 tỷ
2025-10-19,sổ đỏ,"80 m2(6,8x12)",4.0,4.0,80 m2,22712131,"Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",21 tỷ
2025-10-19,sổ đỏ,43 m2(4x11),10.0,10.0,43 m2,22710465,"Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",15 tỷ 500 triệu
2025-10-19,sổ đỏ,"45 m2(3,3x15)",3.0,3.0,45 m2,22707791,"Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",9 tỷ 600 triệu
2025-10-19,sổ đỏ,"25 m2(3,8x8)",3.0,3.0,25 m2,22710462,"Dương Văn Bé, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",6 tỷ 200 triệu
2025-10-19,sổ đỏ,"180 m2(5,6x20)",15.0,15.0,180 m2,22712272,"Hàm Long, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",176 tỷ
2025-10-19,sổ đỏ,"52 m2(3,4x20)",1.0,1.0,52 m2,22710461,"An Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",11 tỷ
2025-10-19,sổ đỏ,"40 m2(3,3x14)",1.0,1.0,40 m2,22711305,"Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",8 tỷ 500 triệu
2025-10-19,sổ đỏ,120 m2(7x15),3.0,3.0,120 m2,22712273,"Phan Đình Phùng, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",62 tỷ
2025-10-19,sổ đỏ,"30 m2(4,6x7)",2.0,2.0,30 m2,22710457,"Phúc Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",4 tỷ 950 triệu
2025-10-19,sổ đỏ,123 m2(5x20),30.0,30.0,123 m2,22712136,"Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",35 tỷ
2025-10-19,sổ đỏ,53 m2(5x10),6.0,6.0,53 m2,22709298,"Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",14 tỷ 200 triệu
2025-10-19,sổ đỏ,50 m2(10x5),4.0,4.0,50 m2,22712276,"Hàng Chuối, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",16 tỷ
2025-10-19,sổ đỏ,20 m2(6x3),2.0,3.0,20 m2,22709297,"Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",2 tỷ 860 triệu
2025-10-19,sổ đỏ,"27 m2(3,4x10)",3.0,2.0,27 m2,22707793,"Đê Tô Hoàng, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",6 tỷ 349 triệu
2025-10-19,sổ đỏ,"158 m2(9,7x10)",1.0,1.0,158 m2,22712142,"Nguyễn Khoái, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",23 tỷ 200 triệu
2025-10-19,sổ đỏ,59 m2(4x12),1.0,1.0,59 m2,22712133,"Dốc Tam Đa, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",16 tỷ
2025-10-19,sổ đỏ,"50 m2(3,3x12)",3.0,3.0,50 m2,22707792,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",14 tỷ 500 triệu
2025-10-19,sổ đỏ,"40 m2(3,3x12)",4.0,4.0,40 m2,22712129,"Hòa Bình 7, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",9 tỷ 500 triệu
2025-10-19,sổ đỏ,85 m2(5x17),6.0,5.0,510 m2,22650045,"Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",20 tỷ
2025-10-19,sổ đỏ,"75 m2(6x12,5)",5.0,6.0,375 m2,22541572,"Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",21 tỷ 500 triệu
2025-10-19,sổ đỏ,"55 m2(4,5x12)",5.0,4.0,220 m2,22650062,"Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",10 tỷ 500 triệu
2025-10-19,sổ đỏ,82 m2(5x16),5.0,5.0,332 m2,22703388,"Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",15 tỷ 600 triệu
2025-10-19,sổ đỏ,300 m2(15x20),4.0,4.0,900 m2,22520883,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",64 tỷ
2025-10-19,sổ đỏ,300 m2(14x20),5.0,5.0,900 m2,22522749,"Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",64 tỷ
2025-10-19,sổ đỏ,52 m2(5x10),4.0,4.0,249 m2,22556813,"Phạm Huy Thông, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",13 tỷ 999 triệu
2025-10-19,sổ đỏ,61 m2(4x15),4.0,4.0,250 m2,22576260,"Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội",13 tỷ
2025-10-19,sổ đỏ,120 m2(6x20),8.0,8.0,840 m2,22245767,"Vệ Hồ, Phường Xuân La, Quận Tây Hồ, Hà Nội",45 tỷ
2025-10-19,sổ đỏ,86 m2(14x20),4.0,4.0,320 m2,22557757,"Nguyễn Văn Ngọc, Phường Cống Vị, Quận Ba Đình, Hà Nội",25 tỷ 999 triệu
2025-10-19,sổ đỏ,110 m2(6x17),4.0,4.0,439 m2,22517731,"Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",25 tỷ
2025-10-19,sổ đỏ,50 m2(5x10),4.0,4.0,249 m2,22517713,"Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",9 tỷ
2025-10-19,sổ đỏ,62 m2(5x12),6.0,5.0,290 m2,21814181,"Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",13 tỷ
2025-10-19,sổ đỏ,115 m2(7x15),6.0,6.0,600 m2,21721450,"Nguyễn Văn Huyên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",30 tỷ
2025-10-19,sổ đỏ,60 m2(4x20),1.0,1.0,60 m2,22707600,"Xuân Đỉnh, Phường Xuân La, Quận Tây Hồ, Hà Nội",22 tỷ 500 triệu
2025-10-19,sổ đỏ,70 m2(5x14),5.0,5.0,420 m2,21719828,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",29 tỷ
2025-10-19,sổ đỏ,69 m2(5x12),6.0,6.0,69 m2,22706520,"Ngõ Văn Hương, Phường Trung Tự, Quận Đống Đa, Hà Nội",17 tỷ 500 triệu
2025-10-19,sổ đỏ,22 m2(3x7),3.0,3.0,22 m2,22707594,"Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",5 tỷ 800 triệu
2025-10-19,sổ đỏ,"30 m2(4,1x4,2)",1.0,1.0,30 m2,22712525,"Nguyễn Trãi, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",6 tỷ 200 triệu
2025-10-19,sổ đỏ,60 m2(4x15),4.0,4.0,300 m2,22579618,"Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",10 tỷ
2025-10-19,sổ đỏ,45 m2(4x11),6.0,5.0,300 m2,22558596,"Nguyễn Đình Thi, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",9 tỷ
2025-10-19,sổ đỏ,20 m2(3x7),2.0,2.0,20 m2,22712522,"Hàng Mã, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",3 tỷ 500 triệu
2025-10-19,sổ đỏ,"60 m2(5,5x10,9)",7.0,6.0,,22667704,"Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",21 tỷ
2025-10-19,sổ hồng,"68 m2(5,1x17)",2.0,3.0,140 m2,22678301,"Phố Cầu Cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",12 tỷ 500 triệu
2025-10-19,sổ đỏ,42 m2(4x11),4.0,4.0,225 m2,21476209,"Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",9 tỷ
2025-10-19,sổ đỏ,120 m2(6x20),6.0,8.0,600 m2,21491108,"Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",24 tỷ
2025-10-19,sổ đỏ,85 m2(5x17),5.0,6.0,255 m2,21471669,"Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",12 tỷ 500 triệu
2025-10-19,sổ đỏ,41 m2(4x10),3.0,3.0,164 m2,21371598,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",7 tỷ 200 triệu
2025-10-19,sổ đỏ,"50 m2(4,5x11)",4.0,5.0,250 m2,21464933,"Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",11 tỷ 500 triệu
2025-10-19,sổ đỏ,80 m2(5x16),6.0,6.0,400 m2,22703397,"Lương Thế Vinh, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",15 tỷ 800 triệu
2025-10-19,sổ đỏ,"190 m2(10,5x18,1)",5.0,6.0,,22704078,"Ngọc Hồi, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",38 tỷ 800 triệu
2025-10-19,sổ đỏ,55 m2(4x14),4.0,4.0,250 m2,22580612,"Ngõ Trịnh Công Sơn, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",12 tỷ
2025-10-19,sổ đỏ,"289 m2(13x22,2)",4.0,4.0,,22704084,"Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",56 tỷ
2025-10-19,sổ đỏ,435 m2(14x31),5.0,5.0,,22704239,"Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",185 tỷ
2025-10-19,sổ đỏ,"76 m2(5,7x13)",4.0,4.0,,22705137,"Linh Đàm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",25 tỷ 700 triệu
2025-10-19,sổ đỏ,"108 m2(5,1x20,5)",5.0,5.0,,22705945,"Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",45 tỷ
2025-10-19,sổ đỏ,"65 m2(4,5x14,5)",4.0,4.0,,22704102,"Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",17 tỷ 500 triệu
2025-10-19,sổ đỏ,50 m2(5x10),6.0,6.0,,22667698,"Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",22 tỷ
2025-10-19,sổ đỏ,54 m2(4x12),4.0,4.0,54 m2,22712524,"Phố Trạm, Phường Đức Giang, Quận Long Biên, Hà Nội",22 tỷ 600 triệu
2025-10-19,sổ đỏ,"71 m2(4x17,8)",4.0,6.0,,22704093,"Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",17 tỷ 500 triệu
2025-10-19,sổ đỏ,"60 m2(4,5x13)",5.0,5.0,,22274706,"Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",14 tỷ
2025-10-19,sổ đỏ,"100 m2(8x12,5)",7.0,12.0,700 m2,22496101,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",35 tỷ
2025-10-19,sổ đỏ,"69 m2(5x13,8)",6.0,5.0,483 m2,22701047,"Mễ Trì Thượng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",27 tỷ
2025-10-19,sổ đỏ,"66 m2(4,1x16)",3.0,5.0,,22703956,"Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",18 tỷ
2025-10-19,sổ đỏ,"62 m2(6,8x9,1)",5.0,4.0,372 m2,22415154,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",18 tỷ 800 triệu
2025-10-19,sổ đỏ,"68 m2(8x8,5)",2.0,2.0,68 m2,22415164,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",4 tỷ 200 triệu
2025-10-19,sổ đỏ,"80,6 m2(8x10)",1.0,2.0,"80,6 m2",22416660,"Trần Bình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3 tỷ 600 triệu
2025-10-19,sổ đỏ,"65 m2(4,2x15)",5.0,4.0,325 m2,22415143,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",10 tỷ
2025-10-19,sổ đỏ,"59 m2(4,2x14)",5.0,4.0,354 m2,22415218,"Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",6 tỷ 200 triệu
2025-10-19,sổ đỏ,"59 m2(4x14,7)",5.0,5.0,295 m2,22415212,"Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",6 tỷ 900 triệu
2025-10-19,sổ đỏ,"54 m2(4,6x11,7)",7.0,4.0,,22443313,"Hồ Tùng Mậu, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",9 tỷ 900 triệu
2025-10-19,sổ đỏ,300 m2(9x33),52.0,50.0,,22511633,"Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",98 tỷ
2025-10-19,sổ đỏ,"70 m2(5,5x12,7)",6.0,6.0,,21688139,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",22 tỷ
2025-10-19,sổ đỏ,"65 m2(4x16,25)",5.0,4.0,,22417002,"Kim Hoa, Phường Phương Liên, Quận Đống Đa, Hà Nội",10 tỷ 900 triệu
2025-10-19,sổ đỏ,"50 m2(4,5x11,2)",5.0,5.0,,22252280,"Hoa Bằng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",8 tỷ
2025-10-19,sổ đỏ,"55 m2(4,5x12)",6.0,4.0,,22546284,"Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",13 tỷ
2025-10-19,sổ đỏ,"50 m2(4x12,5)",4.0,4.0,200 m2,22274736,"Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",7 tỷ
2025-10-19,sổ đỏ,55 m2(5x11),13.0,12.0,385 m2,22672779,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",12 tỷ 500 triệu
2025-10-19,sổ đỏ,40 m2(4x10),10.0,10.0,240 m2,22701261,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",12 tỷ
2025-10-19,sổ đỏ,70 m2(4x15),4.0,4.0,70 m2,22712520,"Tứ Liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",16 tỷ
2025-10-19,sổ đỏ,"95 m2(5,5x17,3)",21.0,20.0,855 m2,22415242,"Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",19 tỷ 500 triệu
2025-10-19,sổ đỏ,"77 m2(4,7x12)",6.0,6.0,77 m2,22712521,"Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",21 tỷ
2025-10-19,sổ đỏ,30 m2(3x10),3.0,3.0,30 m2,22712526,"Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",12 tỷ 500 triệu
2025-10-19,sổ đỏ,21 m2(3x7),5.0,4.0,21 m2,22712523,"Phùng Hưng, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",9 tỷ 500 triệu
2025-10-19,sổ đỏ,51 m2(5x10),6.0,6.0,,22703925,"Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",17 tỷ 950 triệu
